"id","label"
"UBERON:0001810","nerve plexus"
"UBERON:0001813","spinal nerve plexus"
"UBERON:0001814","brachial nerve plexus"
"UBERON:0001829","major salivary gland"
"UBERON:0001830","minor salivary gland"
"UBERON:0001831","parotid gland"
"UBERON:0001832","sublingual gland"
"UBERON:0001870","frontal cortex"
"UBERON:0001871","temporal lobe"
"UBERON:0001884","phrenic nerve"
"UBERON:0001908","optic tract"
"UBERON:0001920","paraventricular nucleus of thalamus"
"UBERON:0001943","midbrain tegmentum"
"UBERON:0001944","pretectal region"
"UBERON:0001947","red nucleus"
"UBERON:0001991","cervical ganglion"
"UBERON:0002000","gluteal muscle"
"UBERON:0002006","cortex of lymph node"
"UBERON:0002007","medulla of lymph node"
"UBERON:0002021","occipital lobe"
"UBERON:0002091","appendicular skeleton"
"UBERON:0002104","visual system"
"UBERON:0002127","inferior olivary complex"
"UBERON:0002182","main bronchus"
"UBERON:0002194","capsule of lymph node"
"UBERON:0002203","vasculature of eye"
"UBERON:0002205","manubrium of sternum"
"UBERON:0002376","cranial muscle"
"UBERON:0002377","muscle of neck"
"UBERON:0002378","muscle of abdomen"
"UBERON:0002379","perineal muscle"
"UBERON:0002380","trapezius muscle"
"UBERON:0002390","hematopoietic system"
"UBERON:0002395","talus"
"UBERON:0002397","maxilla"
"UBERON:0002413","cervical vertebra"
"UBERON:0002414","lumbar vertebra"
"UBERON:0002416","integumental system"
"UBERON:0002445","ulnare"
"UBERON:0002446","patella"
"UBERON:0002461","anterior abdominal wall muscle"
"UBERON:0002465","lymphoid system"
"UBERON:0002726","cervical spinal cord"
"UBERON:0003040","central gray substance of midbrain"
"UBERON:0003250","rectus capitis lateralis muscle"
"UBERON:0003254","amniotic ectoderm"
"UBERON:0003262","amniotic mesoderm"
"UBERON:0003332","submucosa of duodenum"
"UBERON:0003645","metacarpal bone of digit 1"
"UBERON:0003646","metacarpal bone of digit 2"
"UBERON:0003647","metacarpal bone of digit 3"
"UBERON:0003650","metatarsal bone of digit 1"
"UBERON:0003651","metatarsal bone of digit 2"
"UBERON:0003652","metatarsal bone of digit 3"
"UBERON:0003661","limb muscle"
"UBERON:0003663","hindlimb muscle"
"UBERON:0003681","masticatory muscle"
"UBERON:0003682","palatal muscle"
"UBERON:0003690","fused sacrum"
"UBERON:0003716","recurrent laryngeal nerve"
"UBERON:0003724","musculocutaneous nerve"
"UBERON:0003725","cervical nerve plexus"
"UBERON:0003726","thoracic nerve"
"UBERON:0003920","venous blood vessel"
"UBERON:0003975","internal female genitalia"
"UBERON:0003982","mature ovarian follicle"
"UBERON:0004058","biliary ductule"
"UBERON:0004100","renal collecting system"
"UBERON:0004256","hindlimb zeugopod muscle"
"https://purl.org/ccf/ASCTB-TEMP_ectocervical-epithelium","ectocervical epithelium"
"https://purl.org/ccf/ASCTB-TEMP_ectocervical-stroma","ectocervical stroma"
"https://purl.org/ccf/ASCTB-TEMP_efferent-lymphatics-from-fifth-or-sixth-lowermost-intercostal-spaces","efferent lymphatics from fifth or sixth lowermost intercostal spaces"
"https://purl.org/ccf/ASCTB-TEMP_efferent-lymphatics-from-third-fourth-and-fifth-intercostal-spaces","efferent lymphatics from third, fourth, and fifth intercostal spaces"
"https://purl.org/ccf/ASCTB-TEMP_endocervical-stroma","endocervical stroma"
"https://purl.org/ccf/ASCTB-TEMP_endoethlial","endoethlial"
"https://purl.org/ccf/ASCTB-TEMP_epithelium","Epithelium"
"https://purl.org/ccf/ASCTB-TEMP_epitrochlear-lymph-node","epitrochlear lymph node"
"https://purl.org/ccf/ASCTB-TEMP_epitrochlear-lymph-node-2","epitrochlear lymph node #2"
"https://purl.org/ccf/ASCTB-TEMP_ethmoidal-air-cells-of-ethmoid-bone","ethmoidal air cells of ethmoid bone"
"https://purl.org/ccf/ASCTB-TEMP_ethmoidal-bulla-of-ethmoid-bone","ethmoidal bulla of ethmoid bone"
"https://purl.org/ccf/ASCTB-TEMP_eustachian-branch-of-ascending-pharyngeal-artery","eustachian branch of ascending pharyngeal artery"
"https://purl.org/ccf/ASCTB-TEMP_external-anal-sphincter-muscle","external anal sphincter muscle"
"https://purl.org/ccf/ASCTB-TEMP_external-auditory-meatus-of-squamous-part-of-temporal-bone","external auditory meatus of squamous part of temporal bone"
"https://purl.org/ccf/ASCTB-TEMP_external-cervical-os","external cervical os"
"https://purl.org/ccf/ASCTB-TEMP_external-ear-muscle","external ear muscle"
"https://purl.org/ccf/ASCTB-TEMP_external-occipital-protuberance-of-squamous-part-of-occipital-bone","external occipital protuberance of squamous part of occipital bone"
"https://purl.org/ccf/ASCTB-TEMP_external-primary-capillary-plexus-of-median-eminence","external primary capillary plexus of median eminence"
"https://purl.org/ccf/ASCTB-TEMP_facet-of-eleventh-rib","facet of eleventh rib"
"https://purl.org/ccf/ASCTB-TEMP_facet-of-first-rib","facet of first rib"
"https://purl.org/ccf/ASCTB-TEMP_facet-of-tenth-rib","facet of tenth rib"
"https://purl.org/ccf/ASCTB-TEMP_facet-of-twelfth-rib","facet of twelfth rib"
"https://purl.org/ccf/ASCTB-TEMP_fibular-facet-of-tibia","fibular facet of tibia"
"https://purl.org/ccf/ASCTB-TEMP_fibular-notch-of-tibia","fibular notch of tibia"
"https://purl.org/ccf/ASCTB-TEMP_fibular-trochlea-of-calcaneus","fibular trochlea of calcaneus"
"https://purl.org/ccf/ASCTB-TEMP_first-common-plantar-digital-artery","first common plantar digital artery"
"https://purl.org/ccf/ASCTB-TEMP_first-palmar-metacarpal-artery","first palmar metacarpal artery"
"https://purl.org/ccf/ASCTB-TEMP_first-posterior-perforating-branch-of-plantar-arch","first posterior perforating branch of plantar arch"
"https://purl.org/ccf/ASCTB-TEMP_fluid-of-fallopian-tube-ampulla","fluid of Fallopian tube ampulla"
"https://purl.org/ccf/ASCTB-TEMP_fluid-of-fallopian-tube-fimbria","fluid of Fallopian tube fimbria"
"https://purl.org/ccf/ASCTB-TEMP_fluid-of-fallopian-tube-infundibulum","fluid of Fallopian tube infundibulum"
"https://purl.org/ccf/ASCTB-TEMP_fluid-of-fallopian-tube-intramural-segment","fluid of Fallopian tube intramural segment"
"https://purl.org/ccf/ASCTB-TEMP_fluid-of-fallopian-tube-isthmus","fluid of Fallopian tube isthmus"
"https://purl.org/ccf/ASCTB-TEMP_foramen-lacerum-of-sphenoid-bone","foramen lacerum of sphenoid bone"
"https://purl.org/ccf/ASCTB-TEMP_foramen-magnum-of-basilar-part-of-occipital-bone","foramen magnum of basilar part of occipital bone"
"https://purl.org/ccf/ASCTB-TEMP_foramen-ovale-of-sphenoid-bone","foramen ovale of sphenoid bone"
"https://purl.org/ccf/ASCTB-TEMP_foramen-rotundum-of-sphenoid-bone","foramen rotundum of sphenoid bone"
"https://purl.org/ccf/ASCTB-TEMP_fossa-for-lacrimal-sac-of-lacrimal-bone","fossa for lacrimal sac of lacrimal bone"
"https://purl.org/ccf/ASCTB-TEMP_fourth-common-plantar-digital-artery","fourth common plantar digital artery"
"https://purl.org/ccf/ASCTB-TEMP_free-coli","free coli"
"https://purl.org/ccf/ASCTB-TEMP_free-part-of-arm-bone","free part of arm bone"
"https://purl.org/ccf/ASCTB-TEMP_free-part-of-leg-bone","free part of leg bone"
"https://purl.org/ccf/ASCTB-TEMP_frontal-belly-of-occipitofrontalis-muscle","frontal belly of occipitofrontalis muscle"
"https://purl.org/ccf/ASCTB-TEMP_frontal-crest-of-frontal-bone","frontal crest of frontal bone"
"https://purl.org/ccf/ASCTB-TEMP_frontal-sinus-of-frontal-bone","frontal sinus of frontal bone"
"https://purl.org/ccf/ASCTB-TEMP_frontomarginal-gyrus","frontomarginal gyrus"
"https://purl.org/ccf/ASCTB-TEMP_glabella-of-frontal-bone","glabella of frontal bone"
"https://purl.org/ccf/ASCTB-TEMP_glenoid-fossa-of-scapula","glenoid fossa of scapula"
"https://purl.org/ccf/ASCTB-TEMP_gluteal-surface-of-ilium-of-os-coxa","gluteal surface of ilium of os coxa"
"https://purl.org/ccf/ASCTB-TEMP_gluteal-tuberosity-of-femur","gluteal tuberosity of femur"
"https://purl.org/ccf/ASCTB-TEMP_granula-foveaolae-of-parietal-bone","granula foveaolae of parietal bone"
"https://purl.org/ccf/ASCTB-TEMP_greater-cornu-of-hyoid-bone","greater cornu of hyoid bone"
"https://purl.org/ccf/ASCTB-TEMP_greater-palatine-canal-of-maxilla","greater palatine canal of maxilla"
"https://purl.org/ccf/ASCTB-TEMP_greater-palatine-foramen-of-palatine-bone","greater palatine foramen of palatine bone"
"https://purl.org/ccf/ASCTB-TEMP_greater-sciatic-notch-of-ilium-of-os-coxa","greater sciatic notch of ilium of os coxa"
"https://purl.org/ccf/ASCTB-TEMP_greater-wings-of-sphenoid-bone","greater wings of sphenoid bone"
"https://purl.org/ccf/ASCTB-TEMP_groove-for-fibularis-longus-tendon-of-cuboid","groove for fibularis longus tendon of cuboid"
"https://purl.org/ccf/ASCTB-TEMP_groove-for-middle-meningeal-a-of-parietal-bone","groove for middle meningeal a. of parietal bone"
"https://purl.org/ccf/ASCTB-TEMP_groove-for-nasopalatine-nerve-of-vomer","groove for nasopalatine nerve of vomer"
"https://purl.org/ccf/ASCTB-TEMP_groove-for-posterior-deep-temporal-artery-of-squamous-part-of-temporal-bone","groove for posterior deep temporal artery of squamous part of temporal bone"
"https://purl.org/ccf/ASCTB-TEMP_groove-for-sigmoid-sinus-of-mastoid-part-of-temporal-bone","groove for sigmoid sinus of mastoid part of temporal bone"
"https://purl.org/ccf/ASCTB-TEMP_groove-for-subclavian-artery-of-first-rib","groove for subclavian artery of first rib"
"https://purl.org/ccf/ASCTB-TEMP_groove-for-subclavian-vein-of-first-rib","groove for subclavian vein of first rib"
"https://purl.org/ccf/ASCTB-TEMP_groove-for-superior-sagittal-sinus-of-frontal-bone","groove for superior sagittal sinus of frontal bone"
"https://purl.org/ccf/ASCTB-TEMP_groove-for-superior-sagittal-sinus-of-parietal-bone","groove for superior sagittal sinus of parietal bone"
"https://purl.org/ccf/ASCTB-TEMP_groove-for-tendon-of-flexor-hallucis-longus-muscle-of-calcaneus","groove for tendon of flexor hallucis longus muscle of calcaneus"
"https://purl.org/ccf/ASCTB-TEMP_groove-for-transverse-sinus-of-squamous-part-of-occipital-bone","groove for transverse sinus of squamous part of occipital bone"
"https://purl.org/ccf/ASCTB-TEMP_groove-for-vertebral-artery-of-first-cervical-vertebra","groove for vertebral artery of first cervical vertebra"
"https://purl.org/ccf/ASCTB-TEMP_hamstring-portion-of-adductor-magnus-muscle","hamstring portion of adductor magnus muscle"
"https://purl.org/ccf/ASCTB-TEMP_head-of-hippocampus","head of hippocampus"
"https://purl.org/ccf/ASCTB-TEMP_head-of-radius-of-radius","head of radius of radius"
"https://purl.org/ccf/ASCTB-TEMP_head-of-second-distal-phalanx-of-foot","head of second distal phalanx of foot"
"https://purl.org/ccf/ASCTB-TEMP_head-of-second-distal-phalanx-of-hand","head of second distal phalanx of hand"
"https://purl.org/ccf/ASCTB-TEMP_head-of-second-middle-phalanx-of-foot","head of second middle phalanx of foot"
"https://purl.org/ccf/ASCTB-TEMP_head-of-second-middle-phalanx-of-hand","head of second middle phalanx of hand"
"https://purl.org/ccf/ASCTB-TEMP_head-of-third-middle-phalanx-of-hand","head of third middle phalanx of hand"
"https://purl.org/ccf/ASCTB-TEMP_head-of-ulna-of-ulna","head of ulna of ulna"
"https://purl.org/ccf/ASCTB-TEMP_hemorrhagic-anovulatory-follicle","hemorrhagic anovulatory follicle"
"https://purl.org/ccf/ASCTB-TEMP_hepatic-arteriole","hepatic arteriole"
"https://purl.org/ccf/ASCTB-TEMP_hiatus-and-groove-of-petrous-part-of-temporal-bone-for-greater-petrosal-nerve","hiatus and groove of petrous part of temporal bone for greater petrosal nerve"
"https://purl.org/ccf/ASCTB-TEMP_hiatus-and-groove-of-petrous-part-of-temporal-bone-for-lesser-petrosal-nerve","hiatus and groove of petrous part of temporal bone for lesser petrosal nerve"
"https://purl.org/ccf/ASCTB-TEMP_high-truncus-anterior-of-right-pulmonary-artery","high truncus anterior of right pulmonary artery"
"https://purl.org/ccf/ASCTB-TEMP_hyoid-region-bone","hyoid region bone"
"https://purl.org/ccf/ASCTB-TEMP_hypoglossal-branch-of-ascending-pharyngeal-artery","hypoglossal branch of ascending pharyngeal artery"
"https://purl.org/ccf/ASCTB-TEMP_hypoglossal-canal-of-basilar-part-of-occipital-bone","hypoglossal canal of basilar part of occipital bone"
"https://purl.org/ccf/ASCTB-TEMP_hypophyseal-fossa-of-sphenoid-bone","hypophyseal fossa of sphenoid bone"
"https://purl.org/ccf/ASCTB-TEMP_hypothenar-hand-muscle","hypothenar hand muscle"
"https://purl.org/ccf/ASCTB-TEMP_ifj1","ifj1"
"https://purl.org/ccf/ASCTB-TEMP_ifj2","ifj2"
"https://purl.org/ccf/ASCTB-TEMP_ifs1","ifs1"
"https://purl.org/ccf/ASCTB-TEMP_ifs2","ifs2"
"https://purl.org/ccf/ASCTB-TEMP_ifs3","ifs3"
"https://purl.org/ccf/ASCTB-TEMP_ifs4","ifs4"
"https://purl.org/ccf/ASCTB-TEMP_iliac-crest-of-ilium-of-os-coxa","iliac crest of ilium of os coxa"
"https://purl.org/ccf/ASCTB-TEMP_iliac-fossa-of-ilium-of-os-coxa","iliac fossa of ilium of os coxa"
"https://purl.org/ccf/ASCTB-TEMP_iliac-tubercle-of-ilium-of-os-coxa","iliac tubercle of ilium of os coxa"
"https://purl.org/ccf/ASCTB-TEMP_iliac-tuberosity-of-ilium-of-os-coxa","iliac tuberosity of ilium of os coxa"
"https://purl.org/ccf/ASCTB-TEMP_iliocostalis-cervicalis-muscle","iliocostalis cervicalis muscle"
"https://purl.org/ccf/ASCTB-TEMP_iliopubic-ramus-of-os-coxa","iliopubic ramus of os coxa"
"https://purl.org/ccf/ASCTB-TEMP_incisive-foramen-of-maxilla","incisive foramen of maxilla"
"http://purl.org/sig/ont/fma/fma53378","Nerve to auricularis superior"
"http://purl.org/sig/ont/fma/fma53379","Nerve to corrugator supercilii"
"http://purl.org/sig/ont/fma/fma53390","Nerve to risorius"
"http://purl.org/sig/ont/fma/fma76767","Anterior cardiac vein"
"http://purl.org/sig/ont/fma/fma79880","Nerve to temporoparietalis"
"http://purl.org/sig/ont/fma/fma81179","Nerve to mentalis"
"http://purl.org/sig/ont/fma/fma82603","Nerve to auricularis anterior"
"http://purl.org/sig/ont/fma/fma82607","Nerve to transverse muscle of auricle"
"http://purl.org/sig/ont/fma/fma82610","Nerve to oblique muscle of auricle"
"http://purl.org/sig/ont/fma/fma82613","Nerve to antitragicus"
"http://purl.org/sig/ont/fma/fma82616","Nerve to tragicus"
"http://purl.org/sig/ont/fma/fma82619","Nerve to helicis major"
"http://purl.org/sig/ont/fma/fma82622","Nerve to helicis minor"
"http://purl.org/sig/ont/fma/fma82647","Branch of marginal mandibular branch of facial nerve to orbicularis oris"
"http://purl.org/sig/ont/fma/fma82651","Nerve to transversus menti"
"http://purl.org/sig/ont/fma/fma82654","Nerve to depressor anguli oris"
"http://purl.org/sig/ont/fma/fma82657","Nerve to depressor labii inferioris"
"http://purl.org/sig/ont/fma/fma82660","Nerve to levator anguli oris"
"http://purl.org/sig/ont/fma/fma82666","Nerve to zygomaticus minor"
"http://purl.org/sig/ont/fma/fma82669","Nerve to levator labii superioris alaeque nasi"
"http://purl.org/sig/ont/fma/fma82674","Nerve to depressor supercilii"
"http://purl.org/sig/ont/fma/fma82731","Branch of auriculotemporal nerve to temporalis"
"http://purl.org/sig/ont/fma/fma82842","Nerve to auricularis posterior"
"http://purl.org/sig/ont/fma/fma50997","Superior thalamostriate vein"
"http://purl.org/sig/ont/fma/fma51238","Superior anastomotic vein"
"http://purl.org/sig/ont/fma/fma51329","Superior choroid vein"
"http://purl.org/sig/ont/fma/fma51341","Lateral mesencephalic vein"
"http://purl.org/sig/ont/fma/fma51350","Superior petrosal vein"
"http://purl.org/sig/ont/fma/fma51770","Ethmoidal vein"
"http://purl.org/sig/ont/fma/fma51798","Anterior ciliary vein"
"http://purl.org/sig/ont/fma/fma52246","Vestibulocochlear artery"
"http://purl.org/sig/ont/fma/fma52572","Superior branch of oculomotor nerve"
"http://purl.org/sig/ont/fma/fma52573","Inferior branch of oculomotor nerve"
"http://purl.org/sig/ont/fma/fma52578","Nerve to ciliary ganglion"
"http://purl.org/sig/ont/fma/fma52625","Tentorial nerve"
"http://purl.org/sig/ont/fma/fma52628","Lacrimal nerve"
"http://purl.org/sig/ont/fma/fma52632","Lacrimal nerve proper"
"http://purl.org/sig/ont/fma/fma52633","Communicating branch of lacrimal nerve with zygomaticotemporal branch of zygomatic nerve"
"http://purl.org/sig/ont/fma/fma52638","Frontal nerve"
"http://purl.org/sig/ont/fma/fma52642","Supratrochlear nerve"
"http://purl.org/sig/ont/fma/fma52646","Conjunctival branch of supratrochlear nerve"
"http://purl.org/sig/ont/fma/fma52647","Cutaneous branch of supratrochlear nerve to upper eyelid"
"http://purl.org/sig/ont/fma/fma52648","Cutaneous branch of supratrochlear nerve to forehead"
"http://purl.org/sig/ont/fma/fma52655","Supra-orbital nerve"
"http://purl.org/sig/ont/fma/fma52659","Medial branch of supra-orbital nerve"
"http://purl.org/sig/ont/fma/fma52660","Lateral branch of supra-orbital nerve"
"http://purl.org/sig/ont/fma/fma52665","Supra-orbital nerve proper"
"http://purl.org/sig/ont/fma/fma52668","Nasociliary nerve"
"http://purl.org/sig/ont/fma/fma52672","Communicating branch of nasociliary nerve with ciliary ganglion"
"http://purl.org/sig/ont/fma/fma52675","Anterior ethmoidal nerve"
"http://purl.org/sig/ont/fma/fma52679","Internal nasal branch of anterior ethmoidal nerve"
"http://purl.org/sig/ont/fma/fma52680","Medial internal nasal branch of anterior ethmoidal nerve"
"http://purl.org/sig/ont/fma/fma52681","Lateral internal nasal branch of anterior ethmoidal nerve"
"http://purl.org/sig/ont/fma/fma52688","External nasal nerve"
"http://purl.org/sig/ont/fma/fma52691","Long ciliary nerve"
"http://purl.org/sig/ont/fma/fma52692","Long ciliary nerve to ciliary body"
