Whole Person Physiome Table for Endocrine System,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Author Name(s):,Jacob C. Scherba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
endocrine system,endocrine process,GO:0050886,homeostasis,homeostatic process,GO:0042592,glucose homeostasis,glucose homeostasis,GO:0042593,igf-1 production,,,,,,,,,,,,,,,,igf-1 increases growth hormone signaling during sustained fed states,cell,liver lobule,liver lobule,UBERON:0004647,hepatocyte,hepatocyte,CL:0000182,,does,X secretion,igf-1,,,"[71, 780]","units = ng/mL, [182, 780] for 18-24yo, [114, 492] for 25-39, [90, 360] for 40-54, [71, 290] for 55 and older",minutes,,circulatory,plasma igf-1,,,,,,,,,,,,growth and development,regulation of growth,GO:0040008,insulin sensitivity,regulation of cellular response to insulin stimulus,GO:1900076,response to insulin-like growth factor stimulus,response to insulin-like growth factor stimulus,GO:1990418,,,,"Medical Physiology, 3rd Edition (2017)",ISBN: 9781455743773,48,,,,,,,,,,Laboratory procedure random glucose measurement,C57974,Laboratory procedure fasting glucose measurement,C19724,Laboratory procedure two hour glucose measurement,C19725,Blood glucose lower threshold value,C54940,Blood glucose upper threshold value,C54951,Laboratory procedure fasting insulin measurement,C19726,,
endocrine system,endocrine process,GO:0050886,homeostasis,homeostatic process,GO:0042592,glucose homeostasis,glucose homeostasis,GO:0042593,igf-1 production,,,,,,,,,,,,,,,,,organ,pituitary gland,pituitary gland,UBERON:0000007,anterior pituitary,adenohypophysis,UBERON:0002196,igf-1,increases,X secretion,growth hormone,,,,,minutes,circulatory,circulatory,plasma igf-1,,,,,,,,,,,,growth and development,regulation of growth,GO:0040008,insulin sensitivity,regulation of cellular response to insulin stimulus,GO:1900076,response to insulin-like growth factor stimulus,response to insulin-like growth factor stimulus,GO:1990418,,,,"Medical Physiology, 3rd Edition (2017)",ISBN: 9781455743773,48,,,,,,,,,,Laboratory procedure random glucose measurement,C57974,Laboratory procedure fasting glucose measurement,C19724,Laboratory procedure two hour glucose measurement,C19725,Blood glucose lower threshold value,C54940,Blood glucose upper threshold value,C54951,Laboratory procedure fasting insulin measurement,C19726,,
endocrine system,endocrine process,GO:0050886,homeostasis,homeostatic process,GO:0042592,glucose homeostasis,glucose homeostasis,GO:0042593,igf-1 production,,,,,,,,,,,,,,,,,cell,liver,liver,UBERON:0002107,hepatocyte,hepatocyte,CL:0000182,fed status,increases,X secretion,igf-1,,,,,minutes,systemic,circulatory,plasma igf-1,,,,,,,,,,,,growth and development,regulation of growth,GO:0040008,insulin sensitivity,regulation of cellular response to insulin stimulus,GO:1900076,response to insulin-like growth factor stimulus,response to insulin-like growth factor stimulus,GO:1990418,,,,"Medical Physiology, 3rd Edition (2017)",ISBN: 9781455743773,48,,,,,,,,,,Laboratory procedure random glucose measurement,C57974,Laboratory procedure fasting glucose measurement,C19724,Laboratory procedure two hour glucose measurement,C19725,Blood glucose lower threshold value,C54940,Blood glucose upper threshold value,C54951,Laboratory procedure fasting insulin measurement,C19726,,
endocrine system,endocrine process,GO:0050886,homeostasis,homeostatic process,GO:0042592,vascular regulation,regulation of vascular associated smooth muscle relaxation,GO:0003056,nitric oxide production,,,,,,,,,,,,,,,,NO is a potent vasodilator and decreases platelet aggregation; increased by exercise and pulsatile shear stress,cell,capillary,capillary,UBERON:0001982,endothelial cell,endothelial cell,CL:0000115,,does,X secretion,nitric oxide,,,,,seconds-minutes,,"autocrine, paracrine, intra-organ",,,,,,,,,,,,,blood pressure regulation,regulation of systemic arterial blood pressure,GO:0003073,vascular dilation,vasodilation,GO:0042311,,,,,,,"Endocrine Physiology, 6th Edition (2023)",ISBN: 9781264278459,10,,,,,,,,,,Blood pressure systolic measurement,C01565,Blood pressure diastolic measurement,C01507,,,,,,,,,,
endocrine system,endocrine process,GO:0050886,homeostasis,homeostatic process,GO:0042592,vascular regulation,regulation of vascular associated smooth muscle relaxation,GO:0003056,nitric oxide production,,,,,,,,,,,,,,,,,cell,capillary,capillary,UBERON:0001982,endothelial cell,endothelial cell,CL:0000115,exercise,increases,X secretion,nitric oxide,,,,,seconds-minutes,systemic,"autocrine, paracrine, intra-organ",,,,,,,,,,,,,blood pressure regulation,regulation of systemic arterial blood pressure,GO:0003073,vascular dilation,vasodilation,GO:0042311,,,,,,,"Endocrine Physiology, 6th Edition (2023)",ISBN: 9781264278459,10,,,,,,,,,,Blood pressure systolic measurement,C01565,Blood pressure diastolic measurement,C01507,,,,,,,,,,
endocrine system,endocrine process,GO:0050886,homeostasis,homeostatic process,GO:0042592,vascular regulation,regulation of vascular associated smooth muscle relaxation,GO:0003056,nitric oxide production,,,,,,,,,,,,,,,,,tissue,blood vessel smooth muscle,blood vessel smooth muscle,UBERON:0004237,smooth muscle cell,smooth muscle cell,CL:0000192,nitric oxide,decreases,contraction X,force,,,,,seconds-minutes,paracrine,"autocrine, paracrine, intra-organ",,,,,,,,,,,,,blood pressure regulation,regulation of systemic arterial blood pressure,GO:0003073,vascular dilation,vasodilation,GO:0042311,,,,,,,"Endocrine Physiology, 6th Edition (2023)",ISBN: 9781264278459,10,,,,,,,,,,Blood pressure systolic measurement,C01565,Blood pressure diastolic measurement,C01507,,,,,,,,,,
endocrine system,endocrine process,GO:0050886,homeostasis,homeostatic process,GO:0042592,vascular regulation,regulation of vascular associated smooth muscle relaxation,GO:0003056,nitric oxide production,,,,,,,,,,,,,,,,,tissue,blood vessel smooth muscle,blood vessel smooth muscle,UBERON:0004237,smooth muscle cell,smooth muscle cell,CL:0000192,nitric oxide,decreases,contraction X,duration,,,,,seconds-minutes,paracrine,"autocrine, paracrine, intra-organ",,,,,,,,,,,,,blood pressure regulation,regulation of systemic arterial blood pressure,GO:0003073,vascular dilation,vasodilation,GO:0042311,,,,,,,"Endocrine Physiology, 6th Edition (2023)",ISBN: 9781264278459,10,,,,,,,,,,Blood pressure systolic measurement,C01565,Blood pressure diastolic measurement,C01507,,,,,,,,,,
endocrine system,endocrine process,GO:0050886,homeostasis,homeostatic process,GO:0042592,vascular regulation,regulation of vascular associated smooth muscle relaxation,GO:0003056,nitric oxide production,,,,,,,,,,,,,,,,,cell,blood,blood,UBERON:0000178,platelet,platelet,CL:0000233,nitric oxide,decreases,cell-cell adhesion,,,,,,seconds-minutes,paracrine,"autocrine, paracrine, intra-organ",,,,,,,,,,,,,blood pressure regulation,regulation of systemic arterial blood pressure,GO:0003073,vascular dilation,vasodilation,GO:0042311,,,,,,,"Endocrine Physiology, 6th Edition (2023)",ISBN: 9781264278459,10,,,,,,,,,,,,,,,,,,,,,,,
endocrine system,endocrine process,GO:0050886,homeostasis,homeostatic process,GO:0042592,glucose homeostasis,glucose homeostasis,GO:0042593,FGF21 production,,,,,,,,,,,,,,,,FGF21 stimulates brown adipose production and promotes lipolysis,cell,liver lobule,liver lobule,UBERON:0004647,hepatocyte,hepatocyte,CL:0000182,,does,X secretion,FGF21,,,,,minutes,,circulatory,,,,,,,,,,,,,regulation of brown fat cell differentiation,regulation of brown fat cell differentiation,GO:0090335,adaptive thermogenesis,adaptive thermogenesis,GO:1990845,,,,,,,"Medical Physiology, 3rd Edition (2017)",ISBN: 9781455743773,48,,,,,,,,,,,,,,,,,,,,,,,
endocrine system,endocrine process,GO:0050886,homeostasis,homeostatic process,GO:0042592,erythrocyte homeostasis,erythrocyte homeostasis,GO:0034101,,,,,,,,,,,,,,,,,,tissue,kidney,kidney,UBERON:0002113,kidney interstitium,kidney insterstitium,UBERON:0005215,,does,X secretion,erythropoietin,,,,,minutes,,circulatory,,,,,,,,,,,,,GFR regulation,regulation of glomerular filtration,GO:0003093,volume regulation,regulation of body fluid levels,GO:0050878,,,,,,,"Medical Physiology, 3rd Edition (2017)",ISBN: 9781455743773,34,,,,,,,,,,Laboratory procedure hemoglobin value,C58398,Blood pressure systolic measurement,C01565,Blood pressure diastolic measurement,C01507,,,,,,,,
endocrine system,endocrine process,GO:0050886,homeostasis,homeostatic process,GO:0042592,erythrocyte homeostasis,erythrocyte homeostasis,GO:0034101,,,,,,,,,,,,,,,,,,tissue,kidney,kidney,UBERON:0002113,kidney interstitium,kidney insterstitium,UBERON:0005215,hypoxia,increases,X secretion,erythropoietin,,,,,minutes,circulatory,circulatory,,,,,,,,,,,,,GFR regulation,regulation of glomerular filtration,GO:0003093,volume regulation,regulation of body fluid levels,GO:0050878,,,,,,,"Medical Physiology, 3rd Edition (2017)",ISBN: 9781455743773,34,,,,,,,,,,Laboratory procedure hemoglobin value,C58398,Blood pressure systolic measurement,C01565,Blood pressure diastolic measurement,C01507,,,,,,,,
endocrine system,endocrine process,GO:0050886,homeostasis,homeostatic process,GO:0042592,erythrocyte homeostasis,erythrocyte homeostasis,GO:0034101,,,,,,,,,,,,,,,,,,tissue,kidney,kidney,UBERON:0002113,kidney interstitium,kidney insterstitium,UBERON:0005215,decreased erythrocyte count,increases,X secretion,erythropoietin,,,,,minutes,circulatory,circulatory,,,,,,,,,,,,,GFR regulation,regulation of glomerular filtration,GO:0003093,volume regulation,regulation of body fluid levels,GO:0050878,,,,,,,"Medical Physiology, 3rd Edition (2017)",ISBN: 9781455743773,34,,,,,,,,,,Laboratory procedure hemoglobin value,C58398,Blood pressure systolic measurement,C01565,Blood pressure diastolic measurement,C01507,,,,,,,,
endocrine system,endocrine process,GO:0050886,homeostasis,homeostatic process,GO:0042592,erythrocyte homeostasis,erythrocyte homeostasis,GO:0034101,,,,,,,,,,,,,,,,,,tissue,bone,bone tissue,UBERON:0002481,bone marrow,bone marrow,UBERON:0002371,,does,X synthesis,erythrocyte,,,,,minutes,,intra-organ,,,,,,,,,,,,,GFR regulation,regulation of glomerular filtration,GO:0003093,volume regulation,regulation of body fluid levels,GO:0050878,,,,,,,"Medical Physiology, 3rd Edition (2017)",ISBN: 9781455743773,34,,,,,,,,,,Laboratory procedure hemoglobin value,C58398,Blood pressure systolic measurement,C01565,Blood pressure diastolic measurement,C01507,,,,,,,,
endocrine system,endocrine process,GO:0050886,homeostasis,homeostatic process,GO:0042592,erythrocyte homeostasis,erythrocyte homeostasis,GO:0034101,,,,,,,,,,,,,,,,,,tissue,bone,bone tissue,UBERON:0002481,bone marrow,bone marrow,UBERON:0002371,erythropoietin,increases,X synthesis,erythrocyte,,,,,minutes,circulatory,intra-organ,,,,,,,,,,,,,GFR regulation,regulation of glomerular filtration,GO:0003093,volume regulation,regulation of body fluid levels,GO:0050878,,,,,,,"Medical Physiology, 3rd Edition (2017)",ISBN: 9781455743773,34,,,,,,,,,,Laboratory procedure hemoglobin value,C58398,Blood pressure systolic measurement,C01565,Blood pressure diastolic measurement,C01507,,,,,,,,
endocrine system,endocrine process,GO:0050886,homeostasis,homeostatic process,GO:0042592,erythrocyte homeostasis,erythrocyte homeostasis,GO:0034101,,,,,,,,,,,,,,,,,,tissue,bone,bone tissue,UBERON:0002481,bone marrow,bone marrow,UBERON:0002371,decreased erythrocyte count,increases,X synthesis,erythrocyte,,,,,minutes,circulatory,intra-organ,,,,,,,,,,,,,GFR regulation,regulation of glomerular filtration,GO:0003093,volume regulation,regulation of body fluid levels,GO:0050878,,,,,,,"Medical Physiology, 3rd Edition (2017)",ISBN: 9781455743773,34,,,,,,,,,,Laboratory procedure hemoglobin value,C58398,Blood pressure systolic measurement,C01565,Blood pressure diastolic measurement,C01507,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,PTH increases phosphate liberation from bone tissue,cell,bone,bone tissue,UBERON:0002481,osteoclast,osteoclast,CL:0000092,parathyroid hormone,increases,X secretion,phosphate,,,,,minutes,circulatory,circulatory,serum phosphate,phosphate [mass/volume] in serum or plasma,2777-1,,,,,,,,,,renal calcium reabsorption,renal absorption,GO:0070293,regulation of renal phosphate excretion,regulation of renal phosphate excretion,GO:1903402,bone metabolism,regulation of bone mineralization,GO:0030500,intestinal calcium absorption,intestinal absorption,GO:0050892,"Medical Physiology, 3rd Edition (2017)",ISBN: 9781455743773,52,,,,,,,,,,Laboratory procedure parathyroid hormone plasma value,C22233,Laboratory procedure calcium plasma serum value,C22192,Laboratory procedure calcium urine value,C22194,,,,,,,,
